FechaInicio,Prestamo,Fichas,Monto por ficha,MontoPendiente,Dias de atraso,Atraso,EmpleadoID,Monto Préstamo
30/11/2023,167928,16,28886.417,188107.024,0,0,14510,"$406,851"
30/11/2023,167929,16,7299.8,48092.8,0,0,21000,"$102,814"
30/11/2023,167930,16,7548.0595,48275.584,0,0,27000,"$106,311"
30/11/2023,167931,16,3290.3755,18683.336,0,0,21051,"$45,700"
30/11/2023,167932,16,12144.698,65940.14,0,0,27905,"$168,676"
30/11/2023,167933,16,10658.915,61444.95,0,0,26247,"$146,013"
30/11/2023,167934,16,5471.4075,28768.74,0,0,28368,"$74,951"
30/11/2023,167935,16,26726.55,176080.8,0,0,20743,"$371,202"
30/11/2023,167936,16,5671.574,32091.528,0,0,17226,"$78,772"
30/11/2023,167937,16,4670.716,26924.352,0,0,22225,"$64,871"
30/11/2023,167938,16,33438.15,219074.8,0,0,28133,"$470,960"
30/11/2023,167939,16,7816.5405,42588.959,0,0,28277,"$111,665"
30/11/2023,167940,16,13888.9065,90818.168,0,0,22820,"$190,259"
30/11/2023,167941,16,3069.333,19354.776,0,0,27586,"$41,477"
30/11/2023,167943,16,3002.625,15804.95,0,0,26224,"$40,576"
30/11/2023,167944,16,25108.575,174196.4,6,6268,28341,"$348,730"
30/11/2023,167946,16,14756,81886,0,0,24553,"$210,800"
30/11/2023,167947,16,1935.025,8633.8,0,0,26760,"$27,254"
30/11/2023,167948,16,11305,72380,0,0,22098,"$159,225"
01/12/2023,167949,16,3660.984,20398.448,0,0,26260,"$51,563"
01/12/2023,167950,16,5204.516,33168.352,0,0,14510,"$73,303"
01/12/2023,167951,16,7364.349,48332.228,0,0,22543,"$103,723"
01/12/2023,167952,16,4566.2255,29363.586,0,0,27100,"$64,313"
01/12/2023,167953,16,5440.85,35845.6,0,0,10257,"$74,532"
01/12/2023,167954,16,5738.3245,37805.264,0,0,10695,"$81,976"
01/12/2023,167955,16,3736.566,24617.152,0,0,27317,"$51,897"
01/12/2023,167956,16,3002.591,19781.776,0,0,22751,"$41,703"
01/12/2023,167957,16,3336.233,21887.39,0,0,21401,"$45,702"
01/12/2023,167958,16,6718.349,33470.528,0,0,26215,"$94,625"
01/12/2023,167959,16,2295.85,15125.6,0,0,15424,"$32,798"
01/12/2023,167960,16,7299.7405,48024.816,0,0,24401,"$101,385"
01/12/2023,167961,16,10918.25,71932,0,0,15851,"$153,778"
01/12/2023,167962,16,5805.0155,36351.616,0,0,25057,"$79,521"
01/12/2023,167963,16,1768.2125,11648.175,0,0,15666,"$24,559"
01/12/2023,167964,16,8778.936,50602.692,0,0,21371,"$125,413"
01/12/2023,167965,16,29602.95,195031.2,0,0,22990,"$416,943"
01/12/2023,167966,16,8591.749,45941.728,0,0,26686,"$121,011"
01/12/2023,167967,16,2935.883,18502.176,0,0,26849,"$40,776"
01/12/2023,167968,16,8397.9405,55327.314,0,0,26465,"$113,486"
01/12/2023,167969,16,12467.6895,80963.344,0,0,24692,"$170,790"
01/12/2023,167970,16,6605.724,42122.528,0,0,26963,"$91,746"
01/12/2023,167971,16,10400.515,54904.08,0,0,21002,"$144,452"
01/12/2023,167972,16,4029,25171.3,0,0,24769,"$56,746"
01/12/2023,167973,16,3336.2415,21104.188,0,0,26237,"$46,989"
01/12/2023,167974,16,2001.75,13188,0,0,27026,"$28,194"
01/12/2023,167975,16,5204.55,42681.1,12,5994.5,27937,"$74,351"
01/12/2023,167976,16,6639.078,43600.34,0,0,24881,"$93,508"
01/12/2023,167977,16,5938.4825,39123.525,0,0,27893,"$80,250"
01/12/2023,167978,16,32719.05,215526.5,0,0,27737,"$442,149"
01/12/2023,167979,16,4164.7875,26485.2,0,0,28397,"$58,659"
01/12/2023,167980,16,3648.234,24034.108,0,0,21401,"$49,976"
01/12/2023,167981,16,4203.641,21566.902,0,0,25107,"$57,584"
01/12/2023,167982,16,7493.5575,48336.68,0,0,28271,"$102,651"
01/12/2023,167983,16,2201.925,14155.05,0,0,26652,"$30,163"
01/12/2023,167984,16,15698.65,90498.1,0,0,22120,"$215,050"
01/12/2023,167985,16,20352.57,127118.04,0,0,12539,"$286,656"
01/12/2023,167986,16,12704.1,83697.6,0,0,27668,"$174,029"
01/12/2023,167987,16,17085.102,111728.344,0,0,28310,"$240,635"
01/12/2023,167988,16,9669.6,63705.6,0,0,27988,"$134,300"
01/12/2023,167989,16,5671.574,32691.428,0,0,27023,"$79,881"
01/12/2023,167990,16,14534.898,81584.412,0,0,24948,"$199,108"
01/12/2023,167991,16,12328.502,81222.344,0,0,27668,"$171,229"
04/12/2023,167992,16,28787.103,239396.416,16,35528.72,21569,"$399,821"
01/12/2023,167993,16,3870.0245,24782.464,0,0,25100,"$54,507"
01/12/2023,167994,16,23951.4955,157793.615,0,0,28025,"$328,103"
01/12/2023,167995,16,3402.941,22410.752,0,0,16411,"$47,929"
01/12/2023,167996,16,12532.298,82247.256,0,0,28030,"$171,675"
01/12/2023,167997,16,5038.7745,33099.864,0,0,24372,"$68,092"
01/12/2023,167998,16,6395.825,42135.1,0,0,28179,"$90,082"
01/12/2023,167999,16,13566,78204,0,0,21254,"$193,800"
01/12/2023,168000,16,16957.483,91902.902,0,0,21254,"$229,155"
01/12/2023,168001,16,54561.5,359464,0,0,27188,"$757,799"
01/12/2023,168002,16,33498.075,216731.165,0,0,21360,"$471,804"
01/12/2023,168003,16,4070.1995,23420.264,0,0,26260,"$55,003"
01/12/2023,168004,16,5976.384,39151.42,0,0,28111,"$80,762"
01/12/2023,168005,16,14954.169,98520.982,0,0,25145,"$210,622"
01/12/2023,168006,16,4003.5,27781.6,5,1004,26651,"$54,101"
01/12/2023,168007,16,10300.3765,67474.708,0,0,27704,"$145,076"
01/12/2023,168008,16,15450.5605,100186.856,0,0,28341,"$214,591"
01/12/2023,168009,16,6005.2245,37518.964,0,0,26260,"$84,581"
04/12/2023,168010,16,6415.868,42264.74,0,0,15288,"$90,364"
01/12/2023,168011,16,4603.991,30329.152,0,0,27988,"$64,845"
04/12/2023,168012,16,41709.5,273786.8,0,0,28337,"$563,642"
01/12/2023,168013,16,14215.4,93654.4,0,0,22785,"$200,217"
04/12/2023,168014,16,8398,55328,0,0,18287,"$119,971"
01/12/2023,168015,16,10001.1935,65864.001,0,0,24757,"$142,874"
01/12/2023,168016,16,14987.081,98472.416,0,0,27812,"$211,086"
01/12/2023,168017,16,11505.6,75801.6,0,0,24401,"$159,800"
01/12/2023,168018,16,13720.275,77414.4,0,0,24375,"$187,949"
01/12/2023,168019,16,4603.9995,25028.703,0,0,27773,"$63,944"
01/12/2023,168020,16,7105.932,45763.704,0,0,28424,"$98,694"
01/12/2023,168021,16,6459.949,40879.328,0,0,27025,"$89,722"
01/12/2023,168022,16,14529.9,95726.4,0,0,26704,"$204,646"
01/12/2023,168023,16,5671.5995,37362.864,0,0,10125,"$77,693"
01/12/2023,168024,16,10599.075,69812.4,0,0,22435,"$143,231"
01/12/2023,168025,16,2201.9165,13589.688,0,0,22820,"$29,756"
04/12/2023,168026,16,40460,263770.5,0,0,22820,"$546,757"
01/12/2023,168027,16,5304.884,34252.12,0,0,28406,"$75,784"
01/12/2023,168028,16,5204.5245,34287.106,0,0,10681,"$73,303"
01/12/2023,168029,16,12144.698,80011.456,0,0,21131,"$164,118"
01/12/2023,168030,16,7849.393,50506.596,0,0,15205,"$106,073"
01/12/2023,168031,16,3202.7915,17046.988,0,0,24187,"$45,754"
01/12/2023,168032,16,5938.4825,39123.7,0,0,24634,"$83,641"
01/12/2023,168033,16,9173.132,51974.86,0,0,26219,"$127,405"
01/12/2023,168034,16,6653.749,43836.422,0,0,27668,"$92,413"
01/12/2023,168035,16,7751.9405,51071.216,0,0,26493,"$109,182"
01/12/2023,168036,16,3603.116,23570.652,0,0,27091,"$50,748"
01/12/2023,168037,16,20554.3345,118486.984,0,0,17149,"$289,498"
01/12/2023,168038,16,24711.625,162803.55,0,0,24201,"$343,217"
01/12/2023,168039,16,5137.7825,33346.04,0,0,22516,"$71,358"
01/12/2023,168040,16,3459.517,22786.624,0,0,26692,"$47,391"
01/12/2023,168041,16,3207.9255,21132.636,0,0,24455,"$45,182"
01/12/2023,168042,16,1868.2915,10628.688,0,0,25141,"$26,690"
01/12/2023,168043,16,6459.9575,37239.44,0,0,28398,"$87,297"
01/12/2023,168044,16,3002.6165,18763.038,0,0,26849,"$40,576"
01/12/2023,168045,16,15202.25,100156,0,0,19415,"$217,175"
01/12/2023,168046,16,10456.9125,64005.2,0,0,28343,"$147,280"
01/12/2023,168047,16,7687.3405,42676.816,0,0,26409,"$109,819"
01/12/2023,168048,16,8778.375,61701.15,5,2762.25,24334,"$125,405"
01/12/2023,168049,16,4901.9925,32295.48,0,0,14510,"$66,243"
01/12/2023,168050,16,1509.6,9808.4,0,0,24272,"$20,967"
01/12/2023,168051,16,67055.939,441776.608,0,0,11632,"$944,450"
01/12/2023,168052,16,23460.1615,133198.73,0,0,28032,"$335,145"
01/12/2023,168053,16,20228.3,132382.6,0,0,27708,"$284,906"
01/12/2023,168054,16,15682.602,111271.944,5,5679.48,27209,"$211,927"
01/12/2023,168055,16,5404.6825,35307.79,0,0,27640,"$73,036"
01/12/2023,168056,16,19826.386,179640.692,26,35014.14,26779,"$283,234"
01/12/2023,168057,16,15450.45,101791.2,0,0,19415,"$214,590"
01/12/2023,168058,16,3711.1255,24444.336,0,0,27656,"$50,837"
01/12/2023,168059,16,4431.9255,29756.636,5,398.62,22943,"$61,555"
01/12/2023,168060,16,9237.732,61691.504,5,593.68,27868,"$131,968"
01/12/2023,168061,16,4773.6,27518.4,0,0,13094,"$67,234"
01/12/2023,168062,16,45517.143,299875.296,0,0,10681,"$615,097"
01/12/2023,168063,16,7816.5405,50598.016,0,0,24702,"$111,665"
01/12/2023,168064,16,3536.408,22111.376,0,0,24686,"$49,809"
01/12/2023,168065,16,5805.024,38242.12,0,0,26692,"$78,446"
01/12/2023,168066,16,8042.343,52839.696,0,0,26652,"$111,699"
01/12/2023,168067,16,1949.917,12841.024,0,0,15673,"$27,856"
01/12/2023,168068,16,7751.932,50729.504,0,0,26552,"$107,666"
01/12/2023,168069,16,12919.9065,82948.768,0,0,9708,"$174,593"
01/12/2023,168070,16,24013.537,148110.704,0,0,28182,"$338,219"
01/12/2023,168071,16,4604.008,30294.376,0,0,26355,"$63,069"
01/12/2023,168072,16,8462.5405,55752.914,0,0,21117,"$119,191"
01/12/2023,168073,16,3669.875,21845.6,0,0,28027,"$51,688"
01/12/2023,168074,16,5157.834,33977.748,0,0,26693,"$72,646"
01/12/2023,168075,16,39508,260288,0,0,24448,"$533,892"
01/12/2023,168076,16,4136.933,25823.476,0,0,27346,"$56,670"
01/12/2023,168077,16,9558.675,74123.35,12,7963.25,20928,"$134,629"
04/12/2023,168078,16,10594.315,58552.83,0,0,24886,"$143,166"
04/12/2023,168079,16,12031.8265,79262.708,0,0,28167,"$162,592"
01/12/2023,168080,16,7364.3405,48513.416,0,0,22820,"$99,518"
01/12/2023,168081,16,5833.1675,38075.1,0,0,21542,"$83,331"
01/12/2023,168082,16,5723.9425,37709.385,0,0,21775,"$80,619"
01/12/2023,168083,16,13216.718,87069.696,0,0,24200,"$178,604"
01/12/2023,168084,16,3488.3575,20088.04,0,0,25149,"$49,834"
01/12/2023,168085,16,1467.95,9332.4,0,0,15666,"$20,109"
01/12/2023,168086,16,9625.332,62675.704,0,0,27777,"$133,685"
01/12/2023,168087,16,6653.8,41027,0,0,20916,"$92,414"
01/12/2023,168088,16,32166.72,211603.84,0,0,24299,"$440,640"
01/12/2023,168089,16,10852.715,71377.18,0,0,28299,"$155,039"
01/12/2023,168090,16,1601.4,10550.4,0,0,20929,"$22,555"
01/12/2023,168091,16,3669.875,23698.43,0,0,22360,"$52,427"
01/12/2023,168092,16,5578.159,27562.024,0,0,26465,"$75,381"
01/12/2023,168093,16,3595.466,21566.902,0,0,20862,"$49,253"
01/12/2023,168094,16,3290.3585,18961.712,0,0,24846,"$45,073"
01/12/2023,168095,16,20476.67,129048.64,0,0,24488,"$288,404"
01/12/2023,168096,16,3197.6745,19734.064,0,0,28219,"$44,412"
04/12/2023,168097,16,3136.041,17291.064,0,0,27711,"$42,959"
01/12/2023,168098,16,9431.6,62137.6,0,0,19571,"$132,839"
01/12/2023,168099,16,6472.2825,58629.34,19,11420.3,12310,"$92,461"
01/12/2023,168100,16,3357.517,22120.112,0,0,22120,"$47,965"
01/12/2023,168101,16,13436.6895,86366.735,0,0,28025,"$189,249"
01/12/2023,168102,16,22567.466,148679.552,0,0,21000,"$313,437"
01/12/2023,168103,16,7998.075,59277.4,5,4703,27771,"$111,084"
01/12/2023,168104,16,15085.8085,98147.105,0,0,28361,"$203,862"
01/12/2023,168105,16,11111.115,103414.08,26,21579.6,14406,"$154,321"
01/12/2023,168106,16,10658.9235,70222.992,0,0,22408,"$150,126"
04/12/2023,168107,16,11322.085,74573.52,0,0,24847,"$161,744"
01/12/2023,168108,16,16320.102,107515.744,0,0,27316,"$233,144"
01/12/2023,168109,16,4906.2,32323.2,0,0,26308,"$68,142"
01/12/2023,168110,16,51854.25,327471.9,0,0,28198,"$720,198"
01/12/2023,168111,16,16001.335,98393.12,0,0,21730,"$225,371"
01/12/2023,168112,16,2402.083,14817.376,0,0,28357,"$34,315"
01/12/2023,168113,16,6892.718,45407.614,0,0,27890,"$97,081"
01/12/2023,168114,16,11888.2105,66835.174,0,0,28361,"$160,651"
01/12/2023,168115,16,7170.5575,36324.54,0,0,28398,"$102,437"
01/12/2023,168116,16,3870.016,21154.952,0,0,26237,"$52,298"
01/12/2023,168118,16,6415.8595,41079.388,0,0,28397,"$86,701"
01/12/2023,168119,16,5137.7825,32817.47,0,0,21482,"$72,363"
01/12/2023,168120,16,9180,60480,0,0,22459,"$125,753"
01/12/2023,168121,16,7816.532,45059.504,0,0,27035,"$111,665"
01/12/2023,168122,16,1611.6,9577.4,0,0,24772,"$23,023"
01/12/2023,168123,16,6071.907,39547.704,0,0,21482,"$84,332"
01/12/2023,168124,16,5398.35,35565.6,0,0,28230,"$76,033"
01/12/2023,168125,16,22300.209,140819.098,0,0,26587,"$305,482"
01/12/2023,168126,16,6272.116,41317.052,0,0,27741,"$84,758"
01/12/2023,168127,16,6912.132,42413.504,0,0,23075,"$96,002"
01/12/2023,168128,16,8010.3405,52023.916,0,0,20741,"$112,822"
01/12/2023,168129,16,6524.6,37612.4,0,0,27944,"$90,619"
01/12/2023,168130,16,10013,63798,0,0,27698,"$143,043"
01/12/2023,168131,16,13404.4065,84338.268,0,0,28427,"$186,172"
01/12/2023,168132,16,12338.498,81049.556,0,0,20743,"$173,782"
01/12/2023,168133,16,2201.9165,14506.702,0,0,27668,"$31,013"
01/12/2023,168134,16,8617.3765,56768.208,0,0,15352,"$123,105"
01/12/2023,168135,16,6887.6095,62393.639,19,12154.605,27812,"$97,009"
01/12/2023,168136,16,17560.2945,115686.704,0,0,14510,"$240,552"
01/12/2023,168137,16,31309.597,202569.766,0,0,28420,"$423,103"
01/12/2023,168138,16,3302.8875,18155.375,0,0,27344,"$47,184"
01/12/2023,168139,16,2935.9,19338.2,0,0,21256,"$41,941"
01/12/2023,168140,16,23082.804,152070.688,0,0,13094,"$320,595"
01/12/2023,168141,16,3069.3415,19241.502,0,0,26758,"$43,848"
01/12/2023,168142,16,3269.4995,17931.564,0,0,26565,"$44,182"
01/12/2023,168143,16,3536.3995,22297.114,0,0,27091,"$48,444"
01/12/2023,168144,16,32299.575,212797.2,0,0,28357,"$442,460"
01/12/2023,168145,16,20724.7,132625.5,0,0,28280,"$280,064"
01/12/2023,168146,16,20616.8265,118832.182,0,0,26515,"$278,606"
01/12/2023,168147,16,2869.1665,18057.088,0,0,20890,"$40,411"
01/12/2023,168148,16,4070.1995,25070.864,0,0,26552,"$56,531"
01/12/2023,168149,16,5671.5825,37351.86,0,0,26309,"$77,693"
01/12/2023,168150,16,22462.2785,145795.552,0,0,27612,"$303,544"
01/12/2023,168151,16,7233.568,47109.146,0,0,22459,"$97,751"
01/12/2023,168152,16,5071.066,28507.752,0,0,26815,"$71,423"
01/12/2023,168153,16,3669.8665,24167.052,0,0,11551,"$50,272"
01/12/2023,168154,16,6647.8755,43782.473,0,0,26853,"$92,332"
01/12/2023,168155,16,1334.5,8424.5,0,0,24461,"$18,535"
01/12/2023,168156,16,3536.3995,21607.264,0,0,22971,"$48,444"
01/12/2023,168157,16,3803.3165,25051.138,0,0,27612,"$53,568"
01/12/2023,168158,16,6965.75,45885,0,0,16762,"$95,421"
01/12/2023,168159,16,11825.3105,77903.056,0,0,22543,"$159,801"
01/12/2023,168160,16,6782.949,37410.17,0,0,27586,"$96,899"
01/12/2023,168161,16,14341.3105,82667.956,0,0,28447,"$204,876"
01/12/2023,168162,16,32191.2085,209382.712,0,0,27949,"$447,100"
01/12/2023,168163,16,7622.749,49362.67,0,0,28057,"$104,421"
01/12/2023,168164,16,39329.5,259112,0,0,24634,"$546,243"
01/12/2023,168165,16,10208.925,59703.7,0,0,20928,"$137,958"
01/12/2023,168166,16,8268.732,54475.904,0,0,24463,"$118,125"
01/12/2023,168167,16,1201.05,6617.8,0,0,24772,"$16,230"
01/12/2023,168168,16,4870.8825,32011.84,0,0,24625,"$66,724"
01/12/2023,168169,16,7622.732,56452.004,5,4451.18,27035,"$108,896"
01/12/2023,168170,16,8868.9,58430.4,0,0,16070,"$123,179"
01/12/2023,168171,16,2956.334,19471.648,0,0,27816,"$41,639"
01/12/2023,168172,16,13372.098,84802.34,0,0,26224,"$183,179"
01/12/2023,168173,16,3021.7585,19259.212,0,0,25084,"$41,394"
01/12/2023,168174,16,8554.4,56287,0,0,28317,"$120,485"
01/12/2023,168175,16,24389.475,159842.55,0,0,27189,"$348,421"
01/12/2023,168176,16,7299.749,38630.928,0,0,25134,"$99,997"
01/12/2023,168177,16,2551.7,15677.9,0,0,24769,"$35,440"
01/12/2023,168178,16,17746.453,111452.012,0,0,22933,"$249,950"
01/12/2023,168179,16,11563.3065,75215.168,0,0,22751,"$156,261"
01/12/2023,168180,16,14761.1,94537.1,0,0,28105,"$210,873"
01/12/2023,168181,16,12580.1105,69789.356,0,0,10248,"$172,330"
01/12/2023,168182,16,5818.301,32865.294,0,0,21360,"$81,948"
01/12/2023,168183,16,8687.0765,57213.408,0,0,23014,"$119,001"
01/12/2023,168184,16,8527.132,63200.704,5,5015.68,25083,"$115,232"
01/12/2023,168185,16,8032.5,52920,0,0,16070,"$111,563"
01/12/2023,168186,16,10012.932,56004.004,0,0,20771,"$139,069"
01/12/2023,168187,16,19516,127158.5,0,0,27905,"$274,873"
01/12/2023,168188,16,12790.698,70403.956,0,0,26312,"$175,215"
01/12/2023,168189,16,18504.5,103760.3,0,0,28357,"$257,007"
01/12/2023,168190,16,4003.4915,23078.895,0,0,24562,"$54,842"
01/12/2023,168191,16,7202.849,47393.528,0,0,20928,"$102,898"
01/12/2023,168192,16,7751.9405,43584.716,0,0,26724,"$104,756"
04/12/2023,168193,16,9276.5515,61113.808,0,0,24488,"$125,359"
04/12/2023,168194,16,15113,95627,0,0,22756,"$209,903"
04/12/2023,168195,16,15374.681,99020.432,0,0,27612,"$210,612"
04/12/2023,168196,16,4434.484,27513.248,0,0,26641,"$61,590"
04/12/2023,168197,16,12733.969,83891.57,0,0,22588,"$181,914"
04/12/2023,168198,16,21182,139552,0,0,24272,"$286,243"
04/12/2023,168199,16,11959.5,78792,0,0,22933,"$166,104"
04/12/2023,168200,16,6005.2075,38228.54,0,0,28270,"$84,580"
04/12/2023,168201,16,8850.132,58246.104,0,0,27949,"$121,235"
04/12/2023,168202,16,9936.5,65464,0,0,26150,"$141,950"
04/12/2023,168203,16,7235.1575,46933.075,0,0,26178,"$100,488"
04/12/2023,168204,16,20166.42,128632.84,0,0,28341,"$284,034"
04/12/2023,168205,16,19061.3775,125573.28,0,0,21421,"$272,305"
04/12/2023,168206,16,6338.824,36541.456,0,0,26309,"$90,555"
04/12/2023,168207,16,1668.125,10220,0,0,28111,"$23,495"
04/12/2023,168208,16,20786.92,131448.24,0,0,15673,"$284,752"
04/12/2023,168209,16,30142.275,198581.6,0,0,27639,"$407,328"
04/12/2023,168210,16,6653.749,43187.928,0,0,28341,"$95,054"
04/12/2023,168211,16,17560.2945,114626.204,0,0,17025,"$237,301"
04/12/2023,168212,16,18360.119,113786.568,0,0,21002,"$255,002"
04/12/2023,168213,16,11111.098,73199.056,0,0,22437,"$150,150"
04/12/2023,168214,16,8204.132,50830.304,0,0,16253,"$112,385"
04/12/2023,168215,16,5271.241,31219.552,0,0,26687,"$75,303"
04/12/2023,168216,16,1134.325,7473.2,0,0,26849,"$16,205"
04/12/2023,168217,16,6524.5575,42285.04,0,0,28182,"$88,170"
04/12/2023,168218,16,10335.915,66694.88,0,0,27025,"$141,588"
04/12/2023,168219,16,21991.115,144882.64,0,0,28317,"$301,248"
04/12/2023,168220,16,12853.819,84326.368,0,0,22588,"$183,626"
04/12/2023,168221,16,10126.985,66713.92,0,0,28337,"$140,653"
04/12/2023,168222,16,8850.132,51894.304,0,0,26324,"$119,596"
04/12/2023,168223,16,18415.1055,121322.096,0,0,21187,"$252,262"
04/12/2023,168224,16,1668.125,10015.6,0,0,26759,"$22,851"
04/12/2023,168225,16,8109,50064,0,0,22408,"$114,211"
04/12/2023,168226,16,7233.568,47651.296,0,0,28343,"$99,090"
04/12/2023,168227,16,33171.25,218540,0,0,27938,"$460,712"
04/12/2023,168228,16,6782.9405,41593.216,0,0,27513,"$92,917"
04/12/2023,168229,16,7672.95,50551.2,0,0,19430,"$106,569"
04/12/2023,168230,16,6653.8,43836.8,0,0,28230,"$93,715"
04/12/2023,168231,16,5573.4755,36716.736,0,0,24553,"$76,349"
04/12/2023,168232,16,7881.1235,51921.492,0,0,24401,"$111,002"
04/12/2023,168233,16,1668.125,10933.3,0,0,24725,"$23,495"
04/12/2023,168234,16,10828.6515,71339.408,0,0,27100,"$152,516"
04/12/2023,168235,16,3868.35,25485.6,0,0,27886,"$54,484"
04/12/2023,168236,16,11145.965,73431.68,0,0,19571,"$156,985"
04/12/2023,168237,16,25587.975,166518.8,0,0,28279,"$360,394"
04/12/2023,168238,16,14276.498,93213.456,0,0,10248,"$203,950"
04/12/2023,168239,16,6976.7405,45964.016,0,0,27767,"$94,280"
04/12/2023,168241,16,4470.541,29449.952,0,0,16411,"$62,965"
04/12/2023,168242,16,23889.4455,108309.012,0,0,28361,"$322,830"
04/12/2023,168243,16,5938.491,40851.608,2,1233.88,19571,"$82,479"
04/12/2023,168244,16,9120.585,59718.12,0,0,28310,"$126,675"
04/12/2023,168245,16,7217.775,59437.7,9,8489.5,22160,"$101,659"
04/12/2023,168246,16,2869.175,18900.35,0,0,27092,"$39,304"
04/12/2023,168247,16,4003.466,25535.552,0,0,13125,"$56,387"
05/12/2023,168248,16,18615.153,122636.416,0,0,21569,"$251,556"
04/12/2023,168249,16,12661.498,81688.124,0,0,26672,"$173,445"
04/12/2023,168250,16,8462.549,53233.012,0,0,25083,"$117,535"
04/12/2023,168251,16,7235.2,48302.8,2,454,28367,"$99,112"
04/12/2023,168252,16,9369.618,61094.096,0,0,14492,"$128,351"
04/12/2023,168253,16,24509.1465,161468.048,0,0,27073,"$350,131"
04/12/2023,168254,16,5004.341,32583.152,0,0,25039,"$67,626"
04/12/2023,168255,16,18739.27,116186.84,0,0,12465,"$267,704"
04/12/2023,168256,16,32778.737,215952.464,0,0,28421,"$455,260"
04/12/2023,168257,16,4804.166,30663.752,0,0,26845,"$66,725"
04/12/2023,168258,16,9367,61712,0,0,27559,"$130,097"
04/12/2023,168259,16,15370.7625,93837.45,0,0,22756,"$213,483"
04/12/2023,168260,16,10400.532,70543.298,2,1444.39,24652,"$146,486"
04/12/2023,168261,16,15300,97808.2,0,0,27786,"$215,493"
04/12/2023,168262,16,8591.7405,56604.016,0,0,27263,"$119,330"
04/12/2023,168263,16,2535.55,16704.8,0,0,27035,"$34,734"
04/12/2023,168264,16,10852.698,71499.456,0,0,27599,"$155,039"
04/12/2023,168265,16,13372.0895,86349.844,0,0,27371,"$185,723"
04/12/2023,168266,16,3002.608,18921.84,0,0,26980,"$41,132"
04/12/2023,168267,16,4403.85,23654.4,0,0,28063,"$59,511"
04/12/2023,168268,16,8720.9405,54669.216,0,0,27707,"$119,465"
04/12/2023,168269,16,5738.316,37805.376,0,0,27571,"$80,821"
04/12/2023,168270,16,5671.5825,37362.64,0,0,27317,"$79,881"
04/12/2023,168271,16,3402.9665,22413.188,0,0,27743,"$46,616"
04/12/2023,168272,16,4345.217,27921.824,0,0,26587,"$61,200"
04/12/2023,168273,16,7881.2,50225,0,0,27431,"$107,962"
04/12/2023,168274,16,6653.7575,65516.64,23,15485.8,26529,"$92,413"
04/12/2023,168275,16,10486.535,69083.35,0,0,26320,"$143,651"
04/12/2023,168276,16,8074.932,53199.104,0,0,27638,"$115,356"
04/12/2023,168277,16,6459.949,31241.728,0,0,23096,"$89,722"
04/12/2023,168278,16,5404.6825,35603.68,0,0,26692,"$74,037"
04/12/2023,168279,16,13712.2,90339.2,0,0,27073,"$190,447"
04/12/2023,168280,16,12894.5,84952,0,0,11632,"$176,637"
04/12/2023,168281,16,78004.5,513912,0,0,22269,"$1,114,350"
04/12/2023,168282,16,9366.932,61711.104,0,0,27998,"$133,813"
04/12/2023,168283,16,49563.092,326530.624,0,0,20859,"$678,946"
04/12/2023,168284,16,13824.4,91078.4,0,0,25113,"$194,710"
04/12/2023,168285,16,26666.625,175683.2,0,0,17107,"$370,370"
04/12/2023,168286,16,10788.132,71061.69,0,0,22603,"$145,786"
04/12/2023,168287,16,2535.55,20878.9,9,2981.5,13119,"$36,222"
04/12/2023,168288,16,2201.925,14504,0,0,27091,"$29,756"
04/12/2023,168289,16,5137.791,50774.108,30,12089.38,20916,"$72,363"
04/12/2023,168290,16,4003.4745,25115.664,0,0,24461,"$57,192"
04/12/2023,168291,16,7751.9405,51071.216,0,0,20928,"$104,756"
04/12/2023,168292,16,12044.8315,79169.118,0,0,21000,"$167,289"
04/12/2023,168293,16,1477.3,9732.8,0,0,24201,"$21,104"
04/12/2023,168294,16,7041.332,45457.104,0,0,25120,"$97,796"
04/12/2023,168295,16,1801.5665,11866.288,0,0,24776,"$25,374"
04/12/2023,168296,16,3003.9,19790.4,0,0,27890,"$42,913"
04/12/2023,168297,16,45934,302624,0,0,11405,"$656,200"
04/12/2023,168298,16,2268.6415,14254.079,0,0,28283,"$30,657"
04/12/2023,168299,16,2201.925,16472.05,9,1403.75,26219,"$30,163"
04/12/2023,168300,16,6472.308,42432.376,0,0,24707,"$92,462"
04/12/2023,168301,16,29543.025,194633.6,0,0,21153,"$399,230"
04/12/2023,168302,16,21101.369,155781.668,2,11972.06,24684,"$289,060"
04/12/2023,168303,16,17684.4115,116506.628,0,0,24697,"$242,252"
04/12/2023,168304,16,61642,403116,0,0,26289,"$868,197"
04/12/2023,168305,16,5204.516,34278.552,0,0,12310,"$72,285"
04/12/2023,168306,16,3469.6745,22858.885,0,0,28337,"$49,567"
04/12/2023,168307,16,17250.036,112335.692,0,0,22142,"$246,429"
04/12/2023,168308,16,2201.925,14561.365,2,38.975,27838,"$31,456"
04/12/2023,168309,16,7915.625,52149.3,0,0,25068,"$108,433"
04/12/2023,168310,16,11240.4,74053,0,0,25113,"$156,117"
04/12/2023,168311,16,21841.7785,143894.352,0,0,27189,"$307,631"
04/12/2023,168312,16,6608.3675,42274.96,0,0,24582,"$93,076"
04/12/2023,168313,16,11692.515,75643.68,0,0,24187,"$162,396"
04/12/2023,168314,16,3202.7915,20820.688,0,0,27409,"$45,754"
04/12/2023,168315,16,4270.383,26077.576,0,0,27754,"$58,498"
